"ADDR_KEY","PC","STREET_NM","HNR_FULL","LAXON_NAME"
"158762649","4441TH",Groenedijk,"35",Ovezande
"158762650","4441TH",Groenedijk,"39",Ovezande
"158762651","4441TJ",Groenedijk,"4",Ovezande
"158762652","4441TH",Groenedijk,"41",Ovezande
"158762653","4441TH",Groenedijk,"43",Ovezande
"158762654","4441TH",Groenedijk,"45",Ovezande
"158762655","4441SK",Groenedijk,"47",Ovezande
"158762656","4441SK",Groenedijk,"49",Ovezande
"158762657","4441TH",Groenedijk,"5",Ovezande
"158762658","4441SK",Groenedijk,"51",Ovezande
"158762659","4441SK",Groenedijk,"53",Ovezande
"158762660","4441SK",Groenedijk,"55",Ovezande
"158762661","4441SK",Groenedijk,"57",Ovezande
"158762662","4441SK",Groenedijk,"59",Ovezande
"158762663","4441TJ",Groenedijk,"6",Ovezande
"158762664","4441SK",Groenedijk,"61",Ovezande
"158762665","4441TH",Groenedijk,"7",Ovezande
"158762666","4441TJ",Groenedijk,"8",Ovezande
"158762667","4441TH",Groenedijk,"9",Ovezande
"158762668","4434RG",Groenewegje,"15",Kwadendamme
"158762670","4434RG",Groenewegje,"3",Kwadendamme
"158762671","4434RG",Groenewegje,"5",Kwadendamme
"158762672","4434RG",Groenewegje,"6",Kwadendamme
"158762673","4434RG",Groenewegje,"7",Kwadendamme
"158762674","4455SN",Groenlandweg,"10",Nieuwdorp
"158762675","4455SN",Groenlandweg,"12",Nieuwdorp
"158762676","4455SN",Groenlandweg,"4",Nieuwdorp
"158762677","4431RD",Groeweg,"5",'s-Gravenpolder
"158762678","4431RD",Groeweg,"7",'s-Gravenpolder
"158762679","4431RD",Groeweg,"9",'s-Gravenpolder
"158762680","4434RC",Grote Reinoutsedijk,"2",Kwadendamme
"158762681","4444RZ",Grotedijk,"1",'s-Heer Abtskerke
"158762682","4444RZ",Grotedijk,"2",'s-Heer Abtskerke
"158762683","4451LP",Guldenroedestraat,"1",Heinkenszand
"158762684","4451LP",Guldenroedestraat,"10",Heinkenszand
"158762685","4451LP",Guldenroedestraat,"11",Heinkenszand
"158762686","4451LP",Guldenroedestraat,"12",Heinkenszand
"158762687","4451LP",Guldenroedestraat,"13",Heinkenszand
"158762688","4451LP",Guldenroedestraat,"15",Heinkenszand
"158762689","4451LP",Guldenroedestraat,"17",Heinkenszand
"158762690","4451LP",Guldenroedestraat,"19",Heinkenszand
"158762691","4451LP",Guldenroedestraat,"21",Heinkenszand
"158762692","4451LP",Guldenroedestraat,"23",Heinkenszand
"158762693","4451LP",Guldenroedestraat,"3",Heinkenszand
"158762694","4451LP",Guldenroedestraat,"31",Heinkenszand
"158762695","4451LP",Guldenroedestraat,"5",Heinkenszand
"158762696","4451LP",Guldenroedestraat,"7",Heinkenszand
"158762697","4451LP",Guldenroedestraat,"9",Heinkenszand
"158762698","4431NG",Haagdijk,"11",'s-Gravenpolder
"158762699","4431NG",Haagdijk,"13",'s-Gravenpolder
"158762700","4431NG",Haagdijk,"3",'s-Gravenpolder
"158762701","4431NG",Haagdijk,"5",'s-Gravenpolder
"158762702","4431NG",Haagdijk,"7",'s-Gravenpolder
"158762706","4455VM",Halsweg,"1",Nieuwdorp
"158762708","4455VM",Halsweg,"3",Nieuwdorp
"158762709","4455VM",Halsweg,"3A",Nieuwdorp
"158762710","4455VM",Halsweg,"4",Nieuwdorp
"158762711","4455VM",Halsweg,"4A",Nieuwdorp
"158762712","4455VM",Halsweg,"6",Nieuwdorp
"158762713","4456BT",Haringvlietstraat,"1",Lewedorp
"158762714","4456BT",Haringvlietstraat,"10",Lewedorp
"158762715","4456BT",Haringvlietstraat,"11",Lewedorp
"158762716","4456BT",Haringvlietstraat,"12",Lewedorp
"158762717","4456BT",Haringvlietstraat,"13",Lewedorp
"158762718","4456BT",Haringvlietstraat,"14",Lewedorp
"158762719","4456BT",Haringvlietstraat,"15",Lewedorp
"158762720","4456BT",Haringvlietstraat,"16",Lewedorp
"158762721","4456BT",Haringvlietstraat,"16A",Lewedorp
"158762722","4456BT",Haringvlietstraat,"17",Lewedorp
"158762723","4456BT",Haringvlietstraat,"18",Lewedorp
"158762724","4456BT",Haringvlietstraat,"19",Lewedorp
"158762725","4456BT",Haringvlietstraat,"2",Lewedorp
"158762726","4456BT",Haringvlietstraat,"20",Lewedorp
"158762727","4456BT",Haringvlietstraat,"21",Lewedorp
"158762728","4456BT",Haringvlietstraat,"22",Lewedorp
"158762729","4456BT",Haringvlietstraat,"23",Lewedorp
"158762730","4456BT",Haringvlietstraat,"24",Lewedorp
"158762731","4456BT",Haringvlietstraat,"25",Lewedorp
"158762732","4456BT",Haringvlietstraat,"26",Lewedorp
"158762733","4456BT",Haringvlietstraat,"27",Lewedorp
"158762734","4456BT",Haringvlietstraat,"28",Lewedorp
"158762735","4456BT",Haringvlietstraat,"29",Lewedorp
"158762736","4456BT",Haringvlietstraat,"3",Lewedorp
"158762737","4456BT",Haringvlietstraat,"30",Lewedorp
"158762738","4456BT",Haringvlietstraat,"31",Lewedorp
"158762739","4456BT",Haringvlietstraat,"32",Lewedorp
"158762740","4456BT",Haringvlietstraat,"33",Lewedorp
"158762741","4456BT",Haringvlietstraat,"34",Lewedorp
"158762742","4456BT",Haringvlietstraat,"35",Lewedorp
"158762743","4456BT",Haringvlietstraat,"36",Lewedorp
"158762744","4456BT",Haringvlietstraat,"37",Lewedorp
"158762745","4456BT",Haringvlietstraat,"38",Lewedorp
"158762746","4456BT",Haringvlietstraat,"39",Lewedorp
"158762747","4456BT",Haringvlietstraat,"4",Lewedorp
"158762748","4456BT",Haringvlietstraat,"40",Lewedorp
"158762749","4456BT",Haringvlietstraat,"41",Lewedorp
"158762750","4456BT",Haringvlietstraat,"42",Lewedorp
"158762751","4456BT",Haringvlietstraat,"43",Lewedorp
"158762752","4456BT",Haringvlietstraat,"44",Lewedorp
"158762753","4456BT",Haringvlietstraat,"45",Lewedorp
"158762754","4456BT",Haringvlietstraat,"46",Lewedorp
"158762755","4456BT",Haringvlietstraat,"47",Lewedorp
"158762756","4456BT",Haringvlietstraat,"48",Lewedorp
"158762757","4456BT",Haringvlietstraat,"49",Lewedorp
"158762758","4456BT",Haringvlietstraat,"5",Lewedorp
"158762759","4456BT",Haringvlietstraat,"50",Lewedorp
"158762760","4456BT",Haringvlietstraat,"51",Lewedorp
"158762761","4456BT",Haringvlietstraat,"52",Lewedorp
"158762762","4456BT",Haringvlietstraat,"6",Lewedorp
"158762763","4456BT",Haringvlietstraat,"7",Lewedorp
"158762764","4456BT",Haringvlietstraat,"8",Lewedorp
"158762765","4456BT",Haringvlietstraat,"9",Lewedorp
"158762766","4433AL",Havenstraat,"1",Hoedekenskerke
"158762767","4433AM",Havenstraat,"12",Hoedekenskerke
"158762768","4433AL",Havenstraat,"13",Hoedekenskerke
"158762769","4433AM",Havenstraat,"14",Hoedekenskerke
"158762770","4433AL",Havenstraat,"15",Hoedekenskerke
"158762771","4433AM",Havenstraat,"16",Hoedekenskerke
"158762772","4433AL",Havenstraat,"17",Hoedekenskerke
"158762773","4433AM",Havenstraat,"18",Hoedekenskerke
"158762774","4433AL",Havenstraat,"19",Hoedekenskerke
"158762775","4433AM",Havenstraat,"2",Hoedekenskerke
"158762776","4433AM",Havenstraat,"20",Hoedekenskerke
"158762777","4433AL",Havenstraat,"21",Hoedekenskerke
"158762778","4433AM",Havenstraat,"22",Hoedekenskerke
"158762779","4433AL",Havenstraat,"23",Hoedekenskerke
"158762780","4433AM",Havenstraat,"24",Hoedekenskerke
"158762781","4433AL",Havenstraat,"25",Hoedekenskerke
"158762782","4433AM",Havenstraat,"26",Hoedekenskerke
"158762792","4433AM",Havenstraat,"28",Hoedekenskerke
"158762793","4433AL",Havenstraat,"29",Hoedekenskerke
"158762794","4433AM",Havenstraat,"2A",Hoedekenskerke
"158762795","4433AL",Havenstraat,"3",Hoedekenskerke
"158762796","4433AM",Havenstraat,"30",Hoedekenskerke
"158762797","4433AL",Havenstraat,"31",Hoedekenskerke
"158762798","4433AM",Havenstraat,"32",Hoedekenskerke
"158762799","4433AL",Havenstraat,"33",Hoedekenskerke
"158762801","4433AL",Havenstraat,"35",Hoedekenskerke
"158762802","4433AM",Havenstraat,"36",Hoedekenskerke
"158762803","4433AM",Havenstraat,"38",Hoedekenskerke
"158762804","4433AM",Havenstraat,"4",Hoedekenskerke
"158762805","4433AL",Havenstraat,"5",Hoedekenskerke
"158762806","4433AL",Havenstraat,"7",Hoedekenskerke
"158762807","4433AM",Havenstraat,"8",Hoedekenskerke
"158762808","4455AL",Havenweg,"1",Nieuwdorp
"158762809","4455AN",Havenweg,"10",Nieuwdorp
"158762810","4455AL",Havenweg,"11",Nieuwdorp
"158762811","4455AP",Havenweg,"12",Nieuwdorp
"158762812","4455AL",Havenweg,"13",Nieuwdorp
"158762813","4455AP",Havenweg,"14",Nieuwdorp
"158762814","4455AL",Havenweg,"15",Nieuwdorp
"158762815","4455AP",Havenweg,"16",Nieuwdorp
"158762816","4455AL",Havenweg,"17",Nieuwdorp
"158762817","4455AP",Havenweg,"18",Nieuwdorp
"158762818","4455AP",Havenweg,"18A",Nieuwdorp
"158762819","4455AL",Havenweg,"19",Nieuwdorp
"158762820","4455AN",Havenweg,"2",Nieuwdorp
"158762821","4455AP",Havenweg,"20",Nieuwdorp
"158762822","4455AP",Havenweg,"20A",Nieuwdorp
"158762823","4455AL",Havenweg,"21",Nieuwdorp
"158762824","4455AP",Havenweg,"22",Nieuwdorp
"158762825","4455AL",Havenweg,"23",Nieuwdorp
"158762826","4455AP",Havenweg,"24",Nieuwdorp
"158762827","4455AL",Havenweg,"25",Nieuwdorp
"158762828","4455AP",Havenweg,"26",Nieuwdorp
"158762829","4455AL",Havenweg,"27",Nieuwdorp
"158762830","4455AP",Havenweg,"28",Nieuwdorp
"158762831","4455AL",Havenweg,"29",Nieuwdorp
"158762832","4455AN",Havenweg,"2A",Nieuwdorp
"158762833","4455AL",Havenweg,"3",Nieuwdorp
"158762834","4455AP",Havenweg,"30",Nieuwdorp
"158762835","4455AP",Havenweg,"30A",Nieuwdorp
"158762836","4455AM",Havenweg,"31",Nieuwdorp
"158762837","4455AM",Havenweg,"31A",Nieuwdorp
"158762838","4455AP",Havenweg,"32",Nieuwdorp
"158762839","4455AM",Havenweg,"33",Nieuwdorp
"158762840","4455TG",Havenweg,"34",Nieuwdorp
"158762841","4455AM",Havenweg,"35",Nieuwdorp
"158762842","4455TG",Havenweg,"36",Nieuwdorp
"158762843","4455AM",Havenweg,"37",Nieuwdorp
"158762844","4455AM",Havenweg,"37A",Nieuwdorp
"158762845","4455TG",Havenweg,"38",Nieuwdorp
"158762846","4455AM",Havenweg,"39",Nieuwdorp
"158762847","4455AN",Havenweg,"4",Nieuwdorp
"158762848","4455TG",Havenweg,"40",Nieuwdorp
"158762849","4455AM",Havenweg,"41",Nieuwdorp
"158762850","4455TG",Havenweg,"42",Nieuwdorp
"158762851","4455AM",Havenweg,"43",Nieuwdorp
"158762852","4455TG",Havenweg,"44",Nieuwdorp
"158762853","4455AM",Havenweg,"45",Nieuwdorp
"158762854","4455TG",Havenweg,"46",Nieuwdorp
"158762855","4455AM",Havenweg,"47",Nieuwdorp
"158762856","4455TG",Havenweg,"48",Nieuwdorp
"158762857","4455TG",Havenweg,"48A",Nieuwdorp
"158762858","4455TG",Havenweg,"48B",Nieuwdorp
"158762859","4455TG",Havenweg,"48C",Nieuwdorp
"158762860","4455AM",Havenweg,"49",Nieuwdorp
"158762861","4455AN",Havenweg,"4A",Nieuwdorp
"158762862","4455AL",Havenweg,"5",Nieuwdorp
"158762863","4455TG",Havenweg,"50",Nieuwdorp
"158762864","4455TG",Havenweg,"50A",Nieuwdorp
"158762865","4455AM",Havenweg,"51",Nieuwdorp
"158762866","4455TG",Havenweg,"52",Nieuwdorp
"158762867","4455AM",Havenweg,"53",Nieuwdorp
"158762868","4455TG",Havenweg,"54",Nieuwdorp
"158762869","4455AM",Havenweg,"55",Nieuwdorp
"158762870","4455TG",Havenweg,"56",Nieuwdorp
"158762871","4455AM",Havenweg,"57",Nieuwdorp
"158762872","4455TG",Havenweg,"58",Nieuwdorp
"158762873","4455AM",Havenweg,"59",Nieuwdorp
"158762874","4455AN",Havenweg,"6",Nieuwdorp
"158762875","4455TH",Havenweg,"60",Nieuwdorp
"158762876","4455AM",Havenweg,"61",Nieuwdorp
"158762877","4455AM",Havenweg,"61A",Nieuwdorp
"158762878","4455TH",Havenweg,"62",Nieuwdorp
"158762879","4455TH",Havenweg,"63",Nieuwdorp
"158762880","4455TH",Havenweg,"64",Nieuwdorp
"158762881","4455TH",Havenweg,"66",Nieuwdorp
"158762882","4455TH",Havenweg,"68",Nieuwdorp
"158762883","4455AN",Havenweg,"6A",Nieuwdorp
"158762884","4455AN",Havenweg,"6B",Nieuwdorp
"158762885","4455AN",Havenweg,"6C",Nieuwdorp
"158762886","4455AL",Havenweg,"7",Nieuwdorp
"158762887","4455TH",Havenweg,"70",Nieuwdorp
"158762888","4455TH",Havenweg,"72",Nieuwdorp
"158762889","4455TH",Havenweg,"74",Nieuwdorp
"158762890","4455TH",Havenweg,"76",Nieuwdorp
"158762891","4455AN",Havenweg,"8",Nieuwdorp
"158762892","4455AL",Havenweg,"9",Nieuwdorp
"158762893","4433RX",Haverhoekseweg,"2",Hoedekenskerke
"158762894","4433RX",Haverhoekseweg,"4",Hoedekenskerke
"158762895","4433RX",Haverhoekseweg,"5",Hoedekenskerke
"158762896","4451EG",Havikhof,"1",Heinkenszand
"158762897","4451EG",Havikhof,"10",Heinkenszand
"158762898","4451EG",Havikhof,"11",Heinkenszand
"158762899","4451EG",Havikhof,"12",Heinkenszand
"158762900","4451EG",Havikhof,"13",Heinkenszand
"158762901","4451EG",Havikhof,"14",Heinkenszand
"158762902","4451EG",Havikhof,"15",Heinkenszand
"158762903","4451EG",Havikhof,"16",Heinkenszand
"158762904","4451EG",Havikhof,"17",Heinkenszand
"158762905","4451EG",Havikhof,"18",Heinkenszand
"158762906","4451EG",Havikhof,"19",Heinkenszand
"158762907","4451EG",Havikhof,"2",Heinkenszand
"158762908","4451EG",Havikhof,"20",Heinkenszand
"158762909","4451EG",Havikhof,"3",Heinkenszand
"158762910","4451EG",Havikhof,"4",Heinkenszand
"158762911","4451EG",Havikhof,"5",Heinkenszand
"158762912","4451EG",Havikhof,"6",Heinkenszand
"158762913","4451EG",Havikhof,"7",Heinkenszand
"158762914","4451EG",Havikhof,"8",Heinkenszand
"158762915","4451EG",Havikhof,"9",Heinkenszand
"158762916","4431DR",Hazelaarstraat,"10",'s-Gravenpolder
"158762917","4431DT",Hazelaarstraat,"11",'s-Gravenpolder
"158762918","4431DR",Hazelaarstraat,"12",'s-Gravenpolder
"158762919","4431DT",Hazelaarstraat,"13",'s-Gravenpolder
"158762920","4431DR",Hazelaarstraat,"14",'s-Gravenpolder
"158762921","4431DT",Hazelaarstraat,"15",'s-Gravenpolder
"158762922","4431DR",Hazelaarstraat,"16",'s-Gravenpolder
"158762923","4431DT",Hazelaarstraat,"17",'s-Gravenpolder
"158762924","4431DR",Hazelaarstraat,"18",'s-Gravenpolder
"158762925","4431DT",Hazelaarstraat,"19",'s-Gravenpolder
"158762926","4431DT",Hazelaarstraat,"19A",'s-Gravenpolder
"158762927","4431DR",Hazelaarstraat,"2",'s-Gravenpolder
"158762928","4431DR",Hazelaarstraat,"20",'s-Gravenpolder
"158762929","4431DT",Hazelaarstraat,"21",'s-Gravenpolder
"158762930","4431DR",Hazelaarstraat,"22",'s-Gravenpolder
"158762931","4431DT",Hazelaarstraat,"23",'s-Gravenpolder
"158762932","4431DR",Hazelaarstraat,"24",'s-Gravenpolder
"158762933","4431DT",Hazelaarstraat,"25",'s-Gravenpolder
"158762934","4431DR",Hazelaarstraat,"26",'s-Gravenpolder
"158762935","4431DR",Hazelaarstraat,"4",'s-Gravenpolder
"158762936","4431DT",Hazelaarstraat,"5",'s-Gravenpolder
"158762937","4431DR",Hazelaarstraat,"6",'s-Gravenpolder
"158762938","4431DR",Hazelaarstraat,"6A",'s-Gravenpolder
"158762939","4431DT",Hazelaarstraat,"7",'s-Gravenpolder
"158762940","4431DT",Hazelaarstraat,"9",'s-Gravenpolder
"158762941","4431RX",Heer Geertspolderweg,"5",'s-Gravenpolder
"158762942","4431RZ",Heer Jansdijk,"1",'s-Gravenpolder
"158762943","4431RZ",Heer Jansdijk,"3",'s-Gravenpolder
"158762944","4453AA",Heerenstraat,"1",'s-Heerenhoek
"158762945","4453AA",Heerenstraat,"11",'s-Heerenhoek
"158762946","4453AA",Heerenstraat,"13",'s-Heerenhoek
"158762947","4453AA",Heerenstraat,"15",'s-Heerenhoek
"158762948","4453AA",Heerenstraat,"17",'s-Heerenhoek
"158762949","4453AA",Heerenstraat,"19",'s-Heerenhoek
"158762950","4453AA",Heerenstraat,"21",'s-Heerenhoek
"158762951","4453AA",Heerenstraat,"23",'s-Heerenhoek
"158762952","4453AA",Heerenstraat,"25",'s-Heerenhoek
"158762953","4453AA",Heerenstraat,"27",'s-Heerenhoek
"158762954","4453AA",Heerenstraat,"3",'s-Heerenhoek
"158762955","4453AA",Heerenstraat,"5",'s-Heerenhoek
"158762956","4453AA",Heerenstraat,"7",'s-Heerenhoek
"158762957","4453AA",Heerenstraat,"9",'s-Heerenhoek
"158762959","4453VE",Heinkenszandseweg,"1",'s-Heerenhoek
"158762960","4453VG",Heinkenszandseweg,"10",'s-Heerenhoek
"158762961","4453VE",Heinkenszandseweg,"17",'s-Heerenhoek
"158762962","4453VG",Heinkenszandseweg,"18",'s-Heerenhoek
"158762963","4453VE",Heinkenszandseweg,"19",'s-Heerenhoek
"158762964","4453VG",Heinkenszandseweg,"2",'s-Heerenhoek
"158762965","4453VG",Heinkenszandseweg,"20",'s-Heerenhoek
"158762966","4453VG",Heinkenszandseweg,"22",'s-Heerenhoek
"158762967","4453VE",Heinkenszandseweg,"23",'s-Heerenhoek
"158762968","4453VE",Heinkenszandseweg,"27",'s-Heerenhoek
"158762969","4453VE",Heinkenszandseweg,"29",'s-Heerenhoek
"158762970","4453VE",Heinkenszandseweg,"3",'s-Heerenhoek
"158762971","4453VE",Heinkenszandseweg,"31",'s-Heerenhoek
"158762972","4453VG",Heinkenszandseweg,"34",'s-Heerenhoek
"158762973","4453VE",Heinkenszandseweg,"35",'s-Heerenhoek
"158762974","4453VG",Heinkenszandseweg,"36",'s-Heerenhoek
"158762975","4453VE",Heinkenszandseweg,"37",'s-Heerenhoek
"158762976","4451NW",Heinkenszandseweg,"39",Heinkenszand
"158762977","4453VG",Heinkenszandseweg,"40",'s-Heerenhoek
"158762978","4451NW",Heinkenszandseweg,"41",Heinkenszand
"158762979","4451NX",Heinkenszandseweg,"42",Heinkenszand
"158762980","4451NW",Heinkenszandseweg,"43",Heinkenszand
"158762981","4451NX",Heinkenszandseweg,"44",Heinkenszand
"158762982","4451NW",Heinkenszandseweg,"45",Heinkenszand
"158762983","4451NX",Heinkenszandseweg,"46",Heinkenszand
"158762984","4451NW",Heinkenszandseweg,"47",Heinkenszand
"158762985","4451NX",Heinkenszandseweg,"48",Heinkenszand
"158762986","4451NW",Heinkenszandseweg,"49",Heinkenszand
"158762987","4453VE",Heinkenszandseweg,"5",'s-Heerenhoek
"158762988","4451NX",Heinkenszandseweg,"50",Heinkenszand
"158762989","4451NW",Heinkenszandseweg,"51",Heinkenszand
"158762990","4451NX",Heinkenszandseweg,"52",Heinkenszand
"158762991","4451NW",Heinkenszandseweg,"53",Heinkenszand
"158762992","4451NX",Heinkenszandseweg,"54",Heinkenszand
"158762993","4451NW",Heinkenszandseweg,"55",Heinkenszand
"158762994","4451NX",Heinkenszandseweg,"56A",Heinkenszand
"158762995","4451NX",Heinkenszandseweg,"58",Heinkenszand
"158762996","4451NX",Heinkenszandseweg,"60",Heinkenszand
"158762997","4451NX",Heinkenszandseweg,"62",Heinkenszand
"158762998","4451NX",Heinkenszandseweg,"64",Heinkenszand
"158762999","4451NX",Heinkenszandseweg,"64A",Heinkenszand
"158763000","4451NX",Heinkenszandseweg,"66",Heinkenszand
"158763001","4451NX",Heinkenszandseweg,"68",Heinkenszand
"158763002","4451NX",Heinkenszandseweg,"70",Heinkenszand
"158763003","4451NX",Heinkenszandseweg,"72",Heinkenszand
"158763004","4451NX",Heinkenszandseweg,"74",Heinkenszand
"158763005","4435AA",Hellenburgstraat,"1",Baarland
"158763006","4435AA",Hellenburgstraat,"11",Baarland
"158763007","4435AA",Hellenburgstraat,"13",Baarland
"158763008","4435AA",Hellenburgstraat,"15",Baarland
"158763009","4435AA",Hellenburgstraat,"17",Baarland
"158763010","4435AA",Hellenburgstraat,"19",Baarland
"158763011","4435AA",Hellenburgstraat,"2",Baarland
"158763012","4435AA",Hellenburgstraat,"21",Baarland
"158763013","4435AA",Hellenburgstraat,"21A",Baarland
"158763014","4435AA",Hellenburgstraat,"23",Baarland
"158763015","4435AA",Hellenburgstraat,"23A",Baarland
"158763016","4435NA",Hellenburgstraat,"25",Baarland
"158763017","4435NA",Hellenburgstraat,"27",Baarland
"158763018","4436AK",Hellenburgstraat,"28",Oudelande
"158763019","4436AK",Hellenburgstraat,"29",Oudelande
"158763020","4435AA",Hellenburgstraat,"3",Baarland
"158763021","4436AK",Hellenburgstraat,"30",Oudelande
"158763023","4436AK",Hellenburgstraat,"31",Oudelande
"158763024","4436AK",Hellenburgstraat,"32",Oudelande
"158763025","4436AK",Hellenburgstraat,"34",Oudelande
"158763026","4435AA",Hellenburgstraat,"4",Baarland
"158763027","4435AA",Hellenburgstraat,"5",Baarland
"158763028","4435AA",Hellenburgstraat,"7",Baarland
"158763030","4437AL",Hellewoudstraat,"1",Ellewoutsdijk
"158763031","4437AL",Hellewoudstraat,"10",Ellewoutsdijk
"158763032","4437AL",Hellewoudstraat,"12",Ellewoutsdijk
"158763033","4437AL",Hellewoudstraat,"14",Ellewoutsdijk
"158763034","4437AL",Hellewoudstraat,"16",Ellewoutsdijk
"158763035","4437AL",Hellewoudstraat,"2",Ellewoutsdijk
"158763036","4437AL",Hellewoudstraat,"3",Ellewoutsdijk
"158763037","4437AL",Hellewoudstraat,"4",Ellewoutsdijk
"158763038","4437AL",Hellewoudstraat,"6",Ellewoutsdijk
"158763039","4437AL",Hellewoudstraat,"7",Ellewoutsdijk
"158763040","4437AL",Hellewoudstraat,"8",Ellewoutsdijk
"158763041","4437AL",Hellewoudstraat,"9",Ellewoutsdijk
"158763042","4455TJ",Hertenweg,"1",Nieuwdorp
"158763044","4455TJ",Hertenweg,"11",Nieuwdorp
"158763046","4455TJ",Hertenweg,"13",Nieuwdorp
"158763048","4455TJ",Hertenweg,"15",Nieuwdorp
"158763050","4455TJ",Hertenweg,"17",Nieuwdorp
"158763051","4455TL",Hertenweg,"18",Nieuwdorp
"158763052","4455TL",Hertenweg,"18A",Nieuwdorp
"158763053","4455TJ",Hertenweg,"19",Nieuwdorp
"158763054","4455TL",Hertenweg,"2",Nieuwdorp
"158763055","4455TL",Hertenweg,"20",Nieuwdorp
"158763056","4455TJ",Hertenweg,"21",Nieuwdorp
"158763057","4455TL",Hertenweg,"22",Nieuwdorp
"158763058","4455TJ",Hertenweg,"23",Nieuwdorp
"158763059","4455TL",Hertenweg,"24",Nieuwdorp
"158763060","4455TJ",Hertenweg,"25",Nieuwdorp
"158763061","4455TL",Hertenweg,"26",Nieuwdorp
"158763062","4455TJ",Hertenweg,"27",Nieuwdorp
"158763063","4455TL",Hertenweg,"28",Nieuwdorp
"158763064","4455TJ",Hertenweg,"29",Nieuwdorp
